"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MKD","LFPR","15MORE","PC_AGE","A","2008",55.1174608121493,
"MKD","LFPR","15MORE","PC_AGE","A","2009",55.4784889402064,
"MKD","LFPR","15MORE","PC_AGE","A","2010",55.6922708747628,
"MKD","LFPR","15MORE","PC_AGE","A","2011",55.4812002037547,
"MKD","LFPR","15MORE","PC_AGE","A","2012",55.1656858345649,
"MKD","LFPR","15MORE","PC_AGE","A","2013",55.8452489675454,
"MKD","LFPR","15MORE","PC_AGE","A","2014",55.9239568651911,
"MKD","LFPR","15MORE","PC_AGE","A","2015",55.3809811727573,
"MKD","LFPR","15MORE","PC_AGE","A","2016",54.8862497933254,
"MKD","LFPR","15MORE","PC_AGE","A","2017",55.1338054220898,
"MKD","LFPR","15MORE","PC_AGE","A","2018",55.1942779914465,
"MKD","LFPR","15MORE","PC_AGE","A","2019",55.4671001477137,
"MKD","LFPR","15MORE","PC_AGE","A","2020",54.644224865356,
"MLT","LFPR","15_64","PC_AGE","A","2000",58.1842706285484,
"MLT","LFPR","15_64","PC_AGE","A","2001",58.9491889812334,
"MLT","LFPR","15_64","PC_AGE","A","2002",58.4757089360241,
"MLT","LFPR","15_64","PC_AGE","A","2003",58.6370768885619,
"MLT","LFPR","15_64","PC_AGE","A","2004",58.1715771821443,
"MLT","LFPR","15_64","PC_AGE","A","2005",57.6407838739321,
"MLT","LFPR","15_64","PC_AGE","A","2006",57.8642052895128,
"MLT","LFPR","15_64","PC_AGE","A","2007",58.801422189699,
"MLT","LFPR","15_64","PC_AGE","A","2008",59.0733268605586,
"MLT","LFPR","15_64","PC_AGE","A","2009",59.3805942321497,
"MLT","LFPR","15_64","PC_AGE","A","2010",60.4169834480903,
"MLT","LFPR","15_64","PC_AGE","A","2011",61.843822775244,
"MLT","LFPR","15_64","PC_AGE","A","2012",63.8676074417573,
"MLT","LFPR","15_64","PC_AGE","A","2013",66.2694807533128,
"MLT","LFPR","15_64","PC_AGE","A","2014",67.8473714986159,
"MLT","LFPR","15_64","PC_AGE","A","2015",68.8373310649992,
"MLT","LFPR","15_64","PC_AGE","A","2016",70.5718029263899,
"MLT","LFPR","15_64","PC_AGE","A","2017",72.1612917749925,
"MLT","LFPR","15_64","PC_AGE","A","2018",74.7121728722309,
"MLT","LFPR","15_64","PC_AGE","A","2019",75.9472767889349,
"MLT","LFPR","15_64","PC_AGE","A","2020",77.0871299567511,
"MLT","LFPR","15_64","PC_AGE","A","2021",78.2001433360234,
"MLT","LFPR","15_64","PC_AGE","A","2022",79.9901400609045,
"MLT","LFPR","15MORE","PC_AGE","A","2000",49.6827154456316,
"MLT","LFPR","15MORE","PC_AGE","A","2001",50.3276116220369,
"MLT","LFPR","15MORE","PC_AGE","A","2002",49.8423046390468,
"MLT","LFPR","15MORE","PC_AGE","A","2003",49.9596597381861,
"MLT","LFPR","15MORE","PC_AGE","A","2004",49.5827500498053,
"MLT","LFPR","15MORE","PC_AGE","A","2005",49.0727661097406,
"MLT","LFPR","15MORE","PC_AGE","A","2006",49.1093912779317,
"MLT","LFPR","15MORE","PC_AGE","A","2007",49.8528261971144,
"MLT","LFPR","15MORE","PC_AGE","A","2008",50.0455470963047,
"MLT","LFPR","15MORE","PC_AGE","A","2009",50.2271181511035,
"MLT","LFPR","15MORE","PC_AGE","A","2010",50.7711561741081,
"MLT","LFPR","15MORE","PC_AGE","A","2011",51.4351663539355,
"MLT","LFPR","15MORE","PC_AGE","A","2012",52.5704189352888,
"MLT","LFPR","15MORE","PC_AGE","A","2013",54.1198813381168,
"MLT","LFPR","15MORE","PC_AGE","A","2014",55.262125163627,
"MLT","LFPR","15MORE","PC_AGE","A","2015",55.7412986771957,
"MLT","LFPR","15MORE","PC_AGE","A","2016",56.7301935433979,
"MLT","LFPR","15MORE","PC_AGE","A","2017",57.9016110165367,
"MLT","LFPR","15MORE","PC_AGE","A","2018",60.071322524614,
"MLT","LFPR","15MORE","PC_AGE","A","2019",61.4969192183299,
"MLT","LFPR","15MORE","PC_AGE","A","2020",62.2707433831911,
"MLT","LFPR","15MORE","PC_AGE","A","2021",63.1111000870333,
"MLT","LFPR","15MORE","PC_AGE","A","2022",64.4857142304486,
"ROU","LFPR","15_64","PC_AGE","A","2000",68.3540511987997,
"ROU","LFPR","15_64","PC_AGE","A","2001",67.2843912447005,
"ROU","LFPR","15_64","PC_AGE","A","2002",63.3982754685194,
"ROU","LFPR","15_64","PC_AGE","A","2003",62.2329540689883,
"ROU","LFPR","15_64","PC_AGE","A","2004",63.0425464381009,
"ROU","LFPR","15_64","PC_AGE","A","2005",62.2818777569564,
"ROU","LFPR","15_64","PC_AGE","A","2006",63.6205827565087,
"ROU","LFPR","15_64","PC_AGE","A","2007",63.0236149882564,
"ROU","LFPR","15_64","PC_AGE","A","2008",62.8718846699583,
"ROU","LFPR","15_64","PC_AGE","A","2009",63.1158388095483,
"ROU","LFPR","15_64","PC_AGE","A","2010",64.9278225871004,
"ROU","LFPR","15_64","PC_AGE","A","2011",64.101210445608,
"ROU","LFPR","15_64","PC_AGE","A","2012",64.7862752120631,
"ROU","LFPR","15_64","PC_AGE","A","2013",64.9106556263981,
"ROU","LFPR","15_64","PC_AGE","A","2014",65.6680373800072,
"ROU","LFPR","15_64","PC_AGE","A","2015",66.0884419995466,
"ROU","LFPR","15_64","PC_AGE","A","2016",65.5654498779421,
"ROU","LFPR","15_64","PC_AGE","A","2017",67.2941892105793,
"ROU","LFPR","15_64","PC_AGE","A","2018",67.7553244273994,
"ROU","LFPR","15_64","PC_AGE","A","2019",68.5807110341771,
"ROU","LFPR","15_64","PC_AGE","A","2020",69.170878758232,
"ROU","LFPR","15_64","PC_AGE","A","2021",65.5987036101373,
"ROU","LFPR","15_64","PC_AGE","A","2022",66.8358113043571,
"ROU","LFPR","15MORE","PC_AGE","A","2000",63.0244943222292,
"ROU","LFPR","15MORE","PC_AGE","A","2001",62.0077375337827,
"ROU","LFPR","15MORE","PC_AGE","A","2002",56.910574735744,
"ROU","LFPR","15MORE","PC_AGE","A","2003",54.6522656616565,
"ROU","LFPR","15MORE","PC_AGE","A","2004",54.6971102035146,
"ROU","LFPR","15MORE","PC_AGE","A","2005",53.9376236996076,
"ROU","LFPR","15MORE","PC_AGE","A","2006",54.9671636505482,
"ROU","LFPR","15MORE","PC_AGE","A","2007",54.7693346811215,
"ROU","LFPR","15MORE","PC_AGE","A","2008",54.5087302522683,
"ROU","LFPR","15MORE","PC_AGE","A","2009",54.4401162078562,
"ROU","LFPR","15MORE","PC_AGE","A","2010",54.8697809635759,
"ROU","LFPR","15MORE","PC_AGE","A","2011",54.11090162575,
"ROU","LFPR","15MORE","PC_AGE","A","2012",54.6131228650564,
"ROU","LFPR","15MORE","PC_AGE","A","2013",54.5329630477003,
"ROU","LFPR","15MORE","PC_AGE","A","2014",54.8701230818835,
"ROU","LFPR","15MORE","PC_AGE","A","2015",54.5437626661629,
"ROU","LFPR","15MORE","PC_AGE","A","2016",53.7225259805318,
"ROU","LFPR","15MORE","PC_AGE","A","2017",54.9389981245382,
"ROU","LFPR","15MORE","PC_AGE","A","2018",54.9769279966038,
"ROU","LFPR","15MORE","PC_AGE","A","2019",55.1394696847676,
"ROU","LFPR","15MORE","PC_AGE","A","2020",55.0622393853119,
"ROU","LFPR","15MORE","PC_AGE","A","2021",51.0690157808384,
"ROU","LFPR","15MORE","PC_AGE","A","2022",51.830855493761,
"RUS","LFPR","15_64","PC_AGE","A","1992",75.7349605910048,
"RUS","LFPR","15_64","PC_AGE","A","1993",73.7627769476312,
"RUS","LFPR","15_64","PC_AGE","A","1994",71.7101480783559,
"RUS","LFPR","15_64","PC_AGE","A","1995",71.2985610253784,
"RUS","LFPR","15_64","PC_AGE","A","1996",70.2233490403184,
"RUS","LFPR","15_64","PC_AGE","A","1997",68.5249956045493,
"RUS","LFPR","15_64","PC_AGE","A","1998",67.3648293115456,
"RUS","LFPR","15_64","PC_AGE","A","1999",70.9439260622507,
"RUS","LFPR","15_64","PC_AGE","A","2000",70.8910249868849,
"RUS","LFPR","15_64","PC_AGE","A","2001",69.5152628147108,
"RUS","LFPR","15_64","PC_AGE","A","2002",70.0753574268495,
"RUS","LFPR","15_64","PC_AGE","A","2003",69.8962522927681,
"RUS","LFPR","15_64","PC_AGE","A","2004",71.0879969984907,
"RUS","LFPR","15_64","PC_AGE","A","2005",71.4724568468822,
"RUS","LFPR","15_64","PC_AGE","A","2006",71.9761812503836,
"RUS","LFPR","15_64","PC_AGE","A","2007",72.9104285967445,
"RUS","LFPR","15_64","PC_AGE","A","2008",73.1913027719277,
"RUS","LFPR","15_64","PC_AGE","A","2009",72.9952387945333,
"RUS","LFPR","15_64","PC_AGE","A","2010",72.6523313292101,
"RUS","LFPR","15_64","PC_AGE","A","2011",72.7750534501364,
"RUS","LFPR","15_64","PC_AGE","A","2012",72.9687151738697,
"RUS","LFPR","15_64","PC_AGE","A","2013",72.7882196126272,
"RUS","LFPR","15_64","PC_AGE","A","2014",73.1238041900144,
"RUS","LFPR","15_64","PC_AGE","A","2015",73.4085846093063,
"RUS","LFPR","15_64","PC_AGE","A","2016",74.1298714745727,
"RUS","LFPR","15_64","PC_AGE","A","2017",74.1856122358241,
"RUS","LFPR","15_64","PC_AGE","A","2018",74.5856078415746,
"RUS","LFPR","15_64","PC_AGE","A","2019",74.2290704677775,
"RUS","LFPR","15_64","PC_AGE","A","2020",74.3321566207782,
"RUS","LFPR","15_64","PC_AGE","A","2021",75.3554647287256,
"RUS","LFPR","15_64","PC_AGE","A","2022",75.7181588255471,
"RUS","LFPR","15MORE","PC_AGE","A","1992",70.7422504133768,
"RUS","LFPR","15MORE","PC_AGE","A","1993",68.3606911859241,
"RUS","LFPR","15MORE","PC_AGE","A","1994",65.8674872971002,
"RUS","LFPR","15MORE","PC_AGE","A","1995",65.1425756317888,
"RUS","LFPR","15MORE","PC_AGE","A","1996",63.8920066168267,
"RUS","LFPR","15MORE","PC_AGE","A","1997",62.2477606844853,
"RUS","LFPR","15MORE","PC_AGE","A","1998",61.1361822188762,
"RUS","LFPR","15MORE","PC_AGE","A","1999",65.2757076939661,
"RUS","LFPR","15MORE","PC_AGE","A","2000",65.4607705203689,
"RUS","LFPR","15MORE","PC_AGE","A","2001",64.2047486732959,
"RUS","LFPR","15MORE","PC_AGE","A","2002",64.8687720582336,
"RUS","LFPR","15MORE","PC_AGE","A","2003",64.6928239880336,
"RUS","LFPR","15MORE","PC_AGE","A","2004",65.4115553874609,
"RUS","LFPR","15MORE","PC_AGE","A","2005",65.9804918439349,
"RUS","LFPR","15MORE","PC_AGE","A","2006",66.340669580569,
"RUS","LFPR","15MORE","PC_AGE","A","2007",67.0848762086737,
"RUS","LFPR","15MORE","PC_AGE","A","2008",67.4338286180667,
"RUS","LFPR","15MORE","PC_AGE","A","2009",67.6339967844219,
"RUS","LFPR","15MORE","PC_AGE","A","2010",67.6729253724894,
"RUS","LFPR","15MORE","PC_AGE","A","2011",68.3210873106328,
"RUS","LFPR","15MORE","PC_AGE","A","2012",68.6580595983765,
"RUS","LFPR","15MORE","PC_AGE","A","2013",68.5245334675952,
"RUS","LFPR","15MORE","PC_AGE","A","2014",68.881362678917,
"RUS","LFPR","15MORE","PC_AGE","A","2015",69.1382438607614,
"RUS","LFPR","15MORE","PC_AGE","A","2016",69.5261390058268,
"RUS","LFPR","15MORE","PC_AGE","A","2017",62.7541954590325,
"RUS","LFPR","15MORE","PC_AGE","A","2018",62.8350404935094,
"RUS","LFPR","15MORE","PC_AGE","A","2019",62.282962448993,
"RUS","LFPR","15MORE","PC_AGE","A","2020",62.0066701424232,
"RUS","LFPR","15MORE","PC_AGE","A","2021",62.3693206744418,
"RUS","LFPR","15MORE","PC_AGE","A","2022",62.2897902145488,
"SVN","LFPR","15_64","PC_AGE","A","2000",67.47546559161,
"SVN","LFPR","15_64","PC_AGE","A","2001",68.1057789929712,
"SVN","LFPR","15_64","PC_AGE","A","2002",67.8078109012534,
"SVN","LFPR","15_64","PC_AGE","A","2003",67.1236720591058,
"SVN","LFPR","15_64","PC_AGE","A","2004",69.7867245744559,
"SVN","LFPR","15_64","PC_AGE","A","2005",70.6667984521926,
"SVN","LFPR","15_64","PC_AGE","A","2006",70.8921260290894,
"SVN","LFPR","15_64","PC_AGE","A","2007",71.3032230927808,
"SVN","LFPR","15_64","PC_AGE","A","2008",71.7790851131092,
"SVN","LFPR","15_64","PC_AGE","A","2009",71.8452067479302,
"SVN","LFPR","15_64","PC_AGE","A","2010",71.4972979637914,
"SVN","LFPR","15_64","PC_AGE","A","2011",70.2646620527271,
"SVN","LFPR","15_64","PC_AGE","A","2012",70.4053400008281,
"SVN","LFPR","15_64","PC_AGE","A","2013",70.5063122568088,
"SVN","LFPR","15_64","PC_AGE","A","2014",70.8978855407224,
"SVN","LFPR","15_64","PC_AGE","A","2015",71.753391600719,
"SVN","LFPR","15_64","PC_AGE","A","2016",71.6318960963531,
"SVN","LFPR","15_64","PC_AGE","A","2017",74.2140366892968,
"SVN","LFPR","15_64","PC_AGE","A","2018",75.0487430162485,
"SVN","LFPR","15_64","PC_AGE","A","2019",75.2333366771827,
"SVN","LFPR","15_64","PC_AGE","A","2020",74.6134796520786,
"SVN","LFPR","15_64","PC_AGE","A","2021",75.0212308901094,
"SVN","LFPR","15_64","PC_AGE","A","2022",76.170184383086,
"SVN","LFPR","15MORE","PC_AGE","A","2000",57.6546530248744,
"SVN","LFPR","15MORE","PC_AGE","A","2001",58.0144316702183,
"SVN","LFPR","15MORE","PC_AGE","A","2002",57.4398963989519,
"SVN","LFPR","15MORE","PC_AGE","A","2003",56.5413243937026,
"SVN","LFPR","15MORE","PC_AGE","A","2004",58.9576042508394,
"SVN","LFPR","15MORE","PC_AGE","A","2005",59.2482803762236,
"SVN","LFPR","15MORE","PC_AGE","A","2006",59.2954320497536,
"SVN","LFPR","15MORE","PC_AGE","A","2007",59.6964466708182,
"SVN","LFPR","15MORE","PC_AGE","A","2008",59.4885258914647,
"SVN","LFPR","15MORE","PC_AGE","A","2009",59.4306620099416,
"SVN","LFPR","15MORE","PC_AGE","A","2010",59.1708206254843,
"SVN","LFPR","15MORE","PC_AGE","A","2011",57.9230745279278,
"SVN","LFPR","15MORE","PC_AGE","A","2012",57.5355884321287,
"SVN","LFPR","15MORE","PC_AGE","A","2013",57.2438632232622,
"SVN","LFPR","15MORE","PC_AGE","A","2014",57.6717147855866,
"SVN","LFPR","15MORE","PC_AGE","A","2015",57.3163854980509,
"SVN","LFPR","15MORE","PC_AGE","A","2016",56.595785554704,
"SVN","LFPR","15MORE","PC_AGE","A","2017",58.4254963720801,
"SVN","LFPR","15MORE","PC_AGE","A","2018",58.8093252677511,
"SVN","LFPR","15MORE","PC_AGE","A","2019",58.0665758207082,
"SVN","LFPR","15MORE","PC_AGE","A","2020",57.7621366004784,
"SVN","LFPR","15MORE","PC_AGE","A","2021",58.4781993799527,
"SVN","LFPR","15MORE","PC_AGE","A","2022",58.9427196524354,
"ZAF","LFPR","15_64","PC_AGE","A","2001",59.06554593286,
"ZAF","LFPR","15_64","PC_AGE","A","2002",58.8223554016069,
"ZAF","LFPR","15_64","PC_AGE","A","2003",56.9547343642729,
"ZAF","LFPR","15_64","PC_AGE","A","2004",55.2161097753947,
"ZAF","LFPR","15_64","PC_AGE","A","2005",56.9536820008962,
"ZAF","LFPR","15_64","PC_AGE","A","2006",58.0164428770116,
"ZAF","LFPR","15_64","PC_AGE","A","2007",57.201502218079,
"ZAF","LFPR","15_64","PC_AGE","A","2008",59.2825580058961,
"ZAF","LFPR","15_64","PC_AGE","A","2009",57.4689949581142,
"ZAF","LFPR","15_64","PC_AGE","A","2010",55.6838367521388,
"ZAF","LFPR","15_64","PC_AGE","A","2011",55.7344644165299,
"ZAF","LFPR","15_64","PC_AGE","A","2012",56.1810320110052,
"ZAF","LFPR","15_64","PC_AGE","A","2013",56.7740524781436,
"ZAF","LFPR","15_64","PC_AGE","A","2014",57.0922370939996,
"ZAF","LFPR","15_64","PC_AGE","A","2015",58.5119911223085,
"ZAF","LFPR","15_64","PC_AGE","A","2016",58.7227199967998,
"ZAF","LFPR","15_64","PC_AGE","A","2017",59.7645670769313,
"ZAF","LFPR","15_64","PC_AGE","A","2018",59.3368329420454,
"ZAF","LFPR","15_64","PC_AGE","A","2019",59.5455863874888,
"ZAF","LFPR","15_64","PC_AGE","A","2020",54.590335865756,
"ZAF","LFPR","15_64","PC_AGE","A","2021",56.3358624688059,
"ZAF","LFPR","15_64","PC_AGE","A","2022",58.0809461104623,
"ZAF","LFPR","15MORE","PC_AGE","A","2001",59.06554593286,
"ZAF","LFPR","15MORE","PC_AGE","A","2002",58.8223554016069,
"ZAF","LFPR","15MORE","PC_AGE","A","2003",56.9547343642729,
"ZAF","LFPR","15MORE","PC_AGE","A","2004",55.2161097753947,
"ZAF","LFPR","15MORE","PC_AGE","A","2005",56.9536820008962,
"ZAF","LFPR","15MORE","PC_AGE","A","2006",58.0164428770116,
"ZAF","LFPR","15MORE","PC_AGE","A","2007",57.201502218079,
"ZAF","LFPR","15MORE","PC_AGE","A","2008",55.7807780771392,
"ZAF","LFPR","15MORE","PC_AGE","A","2009",53.9610188974106,
"ZAF","LFPR","15MORE","PC_AGE","A","2010",52.262627886886,
"ZAF","LFPR","15MORE","PC_AGE","A","2011",52.1748003996543,
"ZAF","LFPR","15MORE","PC_AGE","A","2012",52.5126171939713,
"ZAF","LFPR","15MORE","PC_AGE","A","2013",53.0842532512295,
"ZAF","LFPR","15MORE","PC_AGE","A","2014",53.3229499073561,
"ZAF","LFPR","15MORE","PC_AGE","A","2015",54.5965101635189,
"ZAF","LFPR","15MORE","PC_AGE","A","2016",54.6999711575082,
"ZAF","LFPR","15MORE","PC_AGE","A","2017",55.5929019821066,
"ZAF","LFPR","15MORE","PC_AGE","A","2018",55.1455415017843,
"ZAF","LFPR","15MORE","PC_AGE","A","2019",55.259794751411,
"ZAF","LFPR","15MORE","PC_AGE","A","2020",50.5407370915147,
"ZAF","LFPR","15MORE","PC_AGE","A","2021",52.0315636464317,
"ZAF","LFPR","15MORE","PC_AGE","A","2022",53.5001928793482,
"OECD","LFPR","15_64","PC_AGE","A","1960",65.5626557121393,
"OECD","LFPR","15_64","PC_AGE","A","1961",65.7066674591845,
"OECD","LFPR","15_64","PC_AGE","A","1962",65.4439147921942,
"OECD","LFPR","15_64","PC_AGE","A","1963",65.8160338559757,
"OECD","LFPR","15_64","PC_AGE","A","1964",65.8207640555005,
"OECD","LFPR","15_64","PC_AGE","A","1965",65.9328105782327,
"OECD","LFPR","15_64","PC_AGE","A","1966",66.385743274223,
"OECD","LFPR","15_64","PC_AGE","A","1967",66.6875109447013,
"OECD","LFPR","15_64","PC_AGE","A","1968",67.6175844136965,
"OECD","LFPR","15_64","PC_AGE","A","1969",67.7990673992525,
"OECD","LFPR","15_64","PC_AGE","A","1970",66.175290092109,
"OECD","LFPR","15_64","PC_AGE","A","1971",65.335853619863,
"OECD","LFPR","15_64","PC_AGE","A","1972",64.9929743110547,
"OECD","LFPR","15_64","PC_AGE","A","1973",65.4950770459411,
"OECD","LFPR","15_64","PC_AGE","A","1974",65.6474267026392,
"OECD","LFPR","15_64","PC_AGE","A","1975",65.7483199316987,
"OECD","LFPR","15_64","PC_AGE","A","1976",66.1941122738411,
"OECD","LFPR","15_64","PC_AGE","A","1977",66.9899877230472,
"OECD","LFPR","15_64","PC_AGE","A","1978",67.4766881019836,
"OECD","LFPR","15_64","PC_AGE","A","1979",67.9664251658145,
"OECD","LFPR","15_64","PC_AGE","A","1980",67.9388933084897,
"OECD","LFPR","15_64","PC_AGE","A","1981",67.9904717998982,
"OECD","LFPR","15_64","PC_AGE","A","1982",68.1193378459714,
"OECD","LFPR","15_64","PC_AGE","A","1983",67.9657345224314,
"OECD","LFPR","15_64","PC_AGE","A","1984",68.3642003883872,
"OECD","LFPR","15_64","PC_AGE","A","1985",68.6128479265565,
"OECD","LFPR","15_64","PC_AGE","A","1986",69.0124915052739,
"OECD","LFPR","15_64","PC_AGE","A","1987",69.717416173269,
"OECD","LFPR","15_64","PC_AGE","A","1988",69.4634543041126,
"OECD","LFPR","15_64","PC_AGE","A","1989",69.8971110094863,
"OECD","LFPR","15_64","PC_AGE","A","1990",70.0497210366526,
"OECD","LFPR","15_64","PC_AGE","A","1991",69.5800565925598,
"OECD","LFPR","15_64","PC_AGE","A","1992",69.5848457441419,
"OECD","LFPR","15_64","PC_AGE","A","1993",69.3633545083897,
"OECD","LFPR","15_64","PC_AGE","A","1994",69.5048917158983,
"OECD","LFPR","15_64","PC_AGE","A","1995",69.5058879889018,
"OECD","LFPR","15_64","PC_AGE","A","1996",69.561580202308,
"OECD","LFPR","15_64","PC_AGE","A","1997",69.8309249179484,
"OECD","LFPR","15_64","PC_AGE","A","1998",69.8734418914615,
"OECD","LFPR","15_64","PC_AGE","A","1999",69.9280109260075,
"OECD","LFPR","15_64","PC_AGE","A","2000",69.9070108522269,
"OECD","LFPR","15_64","PC_AGE","A","2001",69.8389511050952,
"OECD","LFPR","15_64","PC_AGE","A","2002",69.870331049273,
"OECD","LFPR","15_64","PC_AGE","A","2003",69.7489560955322,
"OECD","LFPR","15_64","PC_AGE","A","2004",69.9085791069629,
"OECD","LFPR","15_64","PC_AGE","A","2005",70.1225768676377,
"OECD","LFPR","15_64","PC_AGE","A","2006",70.4356139885831,
"OECD","LFPR","15_64","PC_AGE","A","2007",70.4613086398751,
"OECD","LFPR","15_64","PC_AGE","A","2008",70.6498976436074,
"OECD","LFPR","15_64","PC_AGE","A","2009",70.6418489078436,
"OECD","LFPR","15_64","PC_AGE","A","2010",70.5666608482861,
"OECD","LFPR","15_64","PC_AGE","A","2011",70.5596799938606,
"OECD","LFPR","15_64","PC_AGE","A","2012",70.850720672608,
"OECD","LFPR","15_64","PC_AGE","A","2013",71.0396939602228,
"OECD","LFPR","15_64","PC_AGE","A","2014",71.1626097618444,
"OECD","LFPR","15_64","PC_AGE","A","2015",71.3598786918521,
"OECD","LFPR","15_64","PC_AGE","A","2016",71.6970584256594,
"OECD","LFPR","15_64","PC_AGE","A","2017",72.047380603227,
"OECD","LFPR","15_64","PC_AGE","A","2018",72.3971098087272,
"OECD","LFPR","15_64","PC_AGE","A","2019",72.7406522934286,
"OECD","LFPR","15_64","PC_AGE","A","2020",71.4387563036387,
"OECD","LFPR","15_64","PC_AGE","A","2021",72.2587557485433,
"OECD","LFPR","15_64","PC_AGE","A","2022",73.1665951619988,
"OECD","LFPR","15MORE","PC_AGE","A","1960",63.4814522352434,
"OECD","LFPR","15MORE","PC_AGE","A","1961",63.5871676530709,
"OECD","LFPR","15MORE","PC_AGE","A","1962",63.3022606067528,
"OECD","LFPR","15MORE","PC_AGE","A","1963",59.4859970024752,
"OECD","LFPR","15MORE","PC_AGE","A","1964",59.4903958603674,
"OECD","LFPR","15MORE","PC_AGE","A","1965",59.5528904054596,
"OECD","LFPR","15MORE","PC_AGE","A","1966",60.2447586827685,
"OECD","LFPR","15MORE","PC_AGE","A","1967",60.3682027153704,
"OECD","LFPR","15MORE","PC_AGE","A","1968",63.2354376438905,
"OECD","LFPR","15MORE","PC_AGE","A","1969",63.3984884863121,
"OECD","LFPR","15MORE","PC_AGE","A","1970",62.9352916383092,
"OECD","LFPR","15MORE","PC_AGE","A","1971",62.1851726112184,
"OECD","LFPR","15MORE","PC_AGE","A","1972",61.9449547215107,
"OECD","LFPR","15MORE","PC_AGE","A","1973",62.3466256037007,
"OECD","LFPR","15MORE","PC_AGE","A","1974",62.4605306366337,
"OECD","LFPR","15MORE","PC_AGE","A","1975",61.867050617697,
"OECD","LFPR","15MORE","PC_AGE","A","1976",62.0795204715399,
"OECD","LFPR","15MORE","PC_AGE","A","1977",62.7706579994773,
"OECD","LFPR","15MORE","PC_AGE","A","1978",62.9953824212894,
"OECD","LFPR","15MORE","PC_AGE","A","1979",63.3845923439837,
"OECD","LFPR","15MORE","PC_AGE","A","1980",63.2911936301557,
"OECD","LFPR","15MORE","PC_AGE","A","1981",63.2962907050045,
"OECD","LFPR","15MORE","PC_AGE","A","1982",63.3913687101693,
"OECD","LFPR","15MORE","PC_AGE","A","1983",63.2706273490854,
"OECD","LFPR","15MORE","PC_AGE","A","1984",63.0486435154728,
"OECD","LFPR","15MORE","PC_AGE","A","1985",63.1920601290233,
"OECD","LFPR","15MORE","PC_AGE","A","1986",63.4629800030638,
"OECD","LFPR","15MORE","PC_AGE","A","1987",63.9157041094882,
"OECD","LFPR","15MORE","PC_AGE","A","1988",63.7980495146609,
"OECD","LFPR","15MORE","PC_AGE","A","1989",64.3070993186721,
"OECD","LFPR","15MORE","PC_AGE","A","1990",64.4345938642657,
"OECD","LFPR","15MORE","PC_AGE","A","1991",64.1930793356648,
"OECD","LFPR","15MORE","PC_AGE","A","1992",64.5219844693291,
"OECD","LFPR","15MORE","PC_AGE","A","1993",63.4371090502886,
"OECD","LFPR","15MORE","PC_AGE","A","1994",63.6323318748857,
"OECD","LFPR","15MORE","PC_AGE","A","1995",62.8410418585901,
"OECD","LFPR","15MORE","PC_AGE","A","1996",62.8382567052097,
"OECD","LFPR","15MORE","PC_AGE","A","1997",63.0360660762434,
"OECD","LFPR","15MORE","PC_AGE","A","1998",63.079899529836,
"OECD","LFPR","15MORE","PC_AGE","A","1999",62.147984095232,
"OECD","LFPR","15MORE","PC_AGE","A","2000",61.7585296221765,
"OECD","LFPR","15MORE","PC_AGE","A","2001",61.7720579756561,
"OECD","LFPR","15MORE","PC_AGE","A","2002",60.374432912718,
"OECD","LFPR","15MORE","PC_AGE","A","2003",60.2167786625347,
"OECD","LFPR","15MORE","PC_AGE","A","2004",60.1852002175399,
"OECD","LFPR","15MORE","PC_AGE","A","2005",60.3558633079642,
"OECD","LFPR","15MORE","PC_AGE","A","2006",60.3799776509193,
"OECD","LFPR","15MORE","PC_AGE","A","2007",60.5172062472115,
"OECD","LFPR","15MORE","PC_AGE","A","2008",60.6091485442082,
"OECD","LFPR","15MORE","PC_AGE","A","2009",60.5116188442294,
"OECD","LFPR","15MORE","PC_AGE","A","2010",60.3629050790883,
"OECD","LFPR","15MORE","PC_AGE","A","2011",60.1951281511512,
"OECD","LFPR","15MORE","PC_AGE","A","2012",60.2543727566791,
"OECD","LFPR","15MORE","PC_AGE","A","2013",60.2233924623082,
"OECD","LFPR","15MORE","PC_AGE","A","2014",60.0969836037142,
"OECD","LFPR","15MORE","PC_AGE","A","2015",60.1117020277906,
"OECD","LFPR","15MORE","PC_AGE","A","2016",60.2768922377736,
"OECD","LFPR","15MORE","PC_AGE","A","2017",60.4205393361134,
"OECD","LFPR","15MORE","PC_AGE","A","2018",60.5882423002878,
"OECD","LFPR","15MORE","PC_AGE","A","2019",60.9312432306172,
"OECD","LFPR","15MORE","PC_AGE","A","2020",59.5898903860485,
"OECD","LFPR","15MORE","PC_AGE","A","2021",60.1557500384192,
"OECD","LFPR","15MORE","PC_AGE","A","2022",60.8846510346804,
"AUS","LFPR","25_64","PC_AGE","A","1966",65.1171564267996,
"AUS","LFPR","25_64","PC_AGE","A","1967",65.491104752944,
"AUS","LFPR","25_64","PC_AGE","A","1968",66.1134287979387,
"AUS","LFPR","25_64","PC_AGE","A","1969",66.292776699021,
"AUS","LFPR","25_64","PC_AGE","A","1970",67.5390219916279,
"AUS","LFPR","25_64","PC_AGE","A","1971",67.9112622915085,
"AUS","LFPR","25_64","PC_AGE","A","1972",68.3495137713458,
"AUS","LFPR","25_64","PC_AGE","A","1973",68.854645261643,
"AUS","LFPR","25_64","PC_AGE","A","1974",68.9333203332886,
